<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
25/11/19,00:00:00,45513.0000000,45843.0000000,45479.0000000,45631.0000000,2254
26/11/19,00:00:00,45699.0000000,45925.0000000,44710.0000000,45210.0000000,5007
27/11/19,00:00:00,45290.0000000,45461.0000000,44539.0000000,44693.0000000,4870
28/11/19,00:00:00,44587.0000000,44899.0000000,44418.0000000,44593.0000000,3325
29/11/19,00:00:00,44597.0000000,44597.0000000,44070.0000000,44112.0000000,3604
02/12/19,00:00:00,44141.0000000,44560.0000000,43397.0000000,43589.0000000,4636
03/12/19,00:00:00,43590.0000000,44075.0000000,43397.0000000,43563.0000000,4397
04/12/19,00:00:00,43568.0000000,44600.0000000,42900.0000000,44396.0000000,8392
05/12/19,00:00:00,44405.0000000,44461.0000000,43673.0000000,44041.0000000,7063
06/12/19,00:00:00,44000.0000000,44977.0000000,43790.0000000,44943.0000000,5992
09/12/19,00:00:00,44937.0000000,45138.0000000,44616.0000000,44954.0000000,4353
10/12/19,00:00:00,45708.0000000,45951.0000000,45462.0000000,45949.0000000,61
11/12/19,00:00:00,45844.0000000,46350.0000000,45844.0000000,45846.0000000,163
12/12/19,00:00:00,46197.0000000,46630.0000000,46125.0000000,46157.0000000,184
13/12/19,00:00:00,46197.0000000,46430.0000000,45855.0000000,45972.0000000,216
16/12/19,00:00:00,46024.0000000,46776.0000000,45579.0000000,45755.0000000,562
17/12/19,00:00:00,45735.0000000,46274.0000000,45735.0000000,46031.0000000,1801
18/12/19,00:00:00,46063.0000000,46420.0000000,45938.0000000,46310.0000000,1433
19/12/19,00:00:00,46310.0000000,46399.0000000,45652.0000000,45981.0000000,5102
20/12/19,00:00:00,45980.0000000,46142.0000000,45290.0000000,45975.0000000,4526
23/12/19,00:00:00,45963.0000000,46109.0000000,45556.0000000,45755.0000000,2820
24/12/19,00:00:00,45821.0000000,45975.0000000,45763.0000000,45917.0000000,2153
25/12/19,00:00:00,45901.0000000,46278.0000000,45870.0000000,46161.0000000,1896
26/12/19,00:00:00,46202.0000000,46266.0000000,45903.0000000,46000.0000000,2121
27/12/19,00:00:00,46018.0000000,46227.0000000,45946.0000000,45946.0000000,3079
30/12/19,00:00:00,45950.0000000,46004.0000000,45500.0000000,45560.0000000,3206
03/01/20,00:00:00,45670.0000000,46471.0000000,45670.0000000,46125.0000000,4814
06/01/20,00:00:00,46155.0000000,46622.0000000,45912.0000000,46183.0000000,6256
08/01/20,00:00:00,46213.0000000,46814.0000000,45500.0000000,45572.0000000,6377
09/01/20,00:00:00,45667.0000000,46617.0000000,45602.0000000,46528.0000000,5791
10/01/20,00:00:00,46594.0000000,48109.0000000,46221.0000000,47877.0000000,10453
13/01/20,00:00:00,47890.0000000,48836.0000000,47760.0000000,48733.0000000,7495
14/01/20,00:00:00,48718.0000000,49199.0000000,47811.0000000,47948.0000000,6632
15/01/20,00:00:00,47900.0000000,48719.0000000,47560.0000000,48134.0000000,4838
16/01/20,00:00:00,48175.0000000,48719.0000000,48175.0000000,48601.0000000,3943
17/01/20,00:00:00,48601.0000000,49304.0000000,48542.0000000,49200.0000000,4146
20/01/20,00:00:00,49350.0000000,49454.0000000,48879.0000000,49002.0000000,3593
21/01/20,00:00:00,48998.0000000,49224.0000000,48400.0000000,49090.0000000,3424
22/01/20,00:00:00,49095.0000000,49325.0000000,48052.0000000,48300.0000000,7601
23/01/20,00:00:00,48240.0000000,48402.0000000,46300.0000000,48034.0000000,6555
24/01/20,00:00:00,48042.0000000,48294.0000000,47721.0000000,47878.0000000,3584
27/01/20,00:00:00,47760.0000000,47783.0000000,47004.0000000,47388.0000000,5939
28/01/20,00:00:00,47437.0000000,48443.0000000,47215.0000000,48350.0000000,6852
29/01/20,00:00:00,48425.0000000,48984.0000000,47980.0000000,48640.0000000,6029
30/01/20,00:00:00,48545.0000000,48675.0000000,47990.0000000,48595.0000000,7139
31/01/20,00:00:00,48595.0000000,48893.0000000,48210.0000000,48300.0000000,7180
03/02/20,00:00:00,48301.0000000,48500.0000000,48015.0000000,48160.0000000,4322
04/02/20,00:00:00,48179.0000000,48598.0000000,48179.0000000,48331.0000000,4309
05/02/20,00:00:00,48370.0000000,48490.0000000,47781.0000000,48065.0000000,5043
06/02/20,00:00:00,48113.0000000,48351.0000000,47439.0000000,47892.0000000,5639
07/02/20,00:00:00,47892.0000000,47900.0000000,45385.0000000,46750.0000000,17399
10/02/20,00:00:00,46670.0000000,46685.0000000,45045.0000000,45435.0000000,10346
11/02/20,00:00:00,45450.0000000,45949.0000000,45111.0000000,45750.0000000,8270
12/02/20,00:00:00,45850.0000000,47272.0000000,45806.0000000,47170.0000000,5767
13/02/20,00:00:00,47094.0000000,47094.0000000,46129.0000000,46601.0000000,4850
14/02/20,00:00:00,46564.0000000,46685.0000000,45897.0000000,46191.0000000,3695
17/02/20,00:00:00,46281.0000000,46726.0000000,46057.0000000,46595.0000000,3880
18/02/20,00:00:00,46570.0000000,46831.0000000,44400.0000000,45800.0000000,16372
19/02/20,00:00:00,45861.0000000,47109.0000000,45857.0000000,46780.0000000,14768
20/02/20,00:00:00,46842.0000000,47898.0000000,46717.0000000,47038.0000000,14590
21/02/20,00:00:00,46899.0000000,47075.0000000,46306.0000000,46457.0000000,5778
25/02/20,00:00:00,46350.0000000,46351.0000000,44012.0000000,44169.0000000,10397
26/02/20,00:00:00,44300.0000000,44653.0000000,43397.0000000,43909.0000000,10799
27/02/20,00:00:00,43733.0000000,44142.0000000,42255.0000000,42384.0000000,9240
28/02/20,00:00:00,42300.0000000,42300.0000000,40000.0000000,40515.0000000,13096
02/03/20,00:00:00,40730.0000000,41640.0000000,39075.0000000,40113.0000000,15349
03/03/20,00:00:00,40115.0000000,41495.0000000,39745.0000000,40050.0000000,12380
04/03/20,00:00:00,39962.0000000,41976.0000000,39961.0000000,41948.0000000,8056
05/03/20,00:00:00,41910.0000000,42051.0000000,40440.0000000,40486.0000000,9056
06/03/20,00:00:00,40600.0000000,40789.0000000,39129.0000000,39283.0000000,10846
10/03/20,00:00:00,36755.0000000,44010.0000000,32555.0000000,34130.0000000,896
11/03/20,00:00:00,33760.0000000,33760.0000000,31002.0000000,31002.0000000,626
12/03/20,00:00:00,31003.0000000,31003.0000000,26350.0000000,26350.0000000,745
13/03/20,00:00:00,27142.0000000,29060.0000000,26701.0000000,28200.0000000,547
16/03/20,00:00:00,28000.0000000,28000.0000000,24660.0000000,24660.0000000,992
17/03/20,00:00:00,24925.0000000,27031.0000000,24880.0000000,24880.0000000,1199
18/03/20,00:00:00,24880.0000000,24880.0000000,22730.0000000,23664.0000000,3366
19/03/20,00:00:00,23990.0000000,27170.0000000,23100.0000000,26250.0000000,16816
20/03/20,00:00:00,26794.0000000,29893.0000000,26500.0000000,27410.0000000,29155
23/03/20,00:00:00,27115.0000000,28000.0000000,26469.0000000,27999.0000000,17614
24/03/20,00:00:00,28000.0000000,30800.0000000,28000.0000000,30003.0000000,14903
25/03/20,00:00:00,29875.0000000,31517.0000000,28687.0000000,30541.0000000,24576
26/03/20,00:00:00,30540.0000000,32119.0000000,29349.0000000,31848.0000000,14112
27/03/20,00:00:00,31473.0000000,31948.0000000,29571.0000000,30616.0000000,10268
30/03/20,00:00:00,30630.0000000,32300.0000000,29437.0000000,30412.0000000,18469
