<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
18/09/06,00:00:00,55600.0000000,56247.0000000,54611.0000000,55800.0000000,484
19/09/06,00:00:00,55796.0000000,56699.0000000,55600.0000000,56500.0000000,121
20/09/06,00:00:00,56500.0000000,56500.0000000,55056.0000000,56300.0000000,1597
21/09/06,00:00:00,56001.0000000,57001.0000000,55700.0000000,56100.0000000,818
22/09/06,00:00:00,56949.0000000,57099.0000000,54700.0000000,55000.0000000,523
25/09/06,00:00:00,54799.0000000,54810.0000000,53460.0000000,53750.0000000,554
26/09/06,00:00:00,54500.0000000,56000.0000000,54500.0000000,55751.0000000,502
27/09/06,00:00:00,56101.0000000,57511.0000000,56100.0000000,57155.0000000,477
28/09/06,00:00:00,58093.0000000,58732.0000000,58093.0000000,58500.0000000,803
29/09/06,00:00:00,58700.0000000,59091.0000000,57991.0000000,58600.0000000,913
02/10/06,00:00:00,59000.0000000,60000.0000000,58457.0000000,58669.0000000,611
03/10/06,00:00:00,58000.0000000,58100.0000000,56839.0000000,57200.0000000,873
04/10/06,00:00:00,56650.0000000,57700.0000000,55900.0000000,57495.0000000,763
05/10/06,00:00:00,58900.0000000,60553.0000000,54250.0000000,60149.0000000,3432
06/10/06,00:00:00,60100.0000000,60390.0000000,59189.0000000,59530.0000000,477
09/10/06,00:00:00,59500.0000000,60700.0000000,57500.0000000,60700.0000000,848
10/10/06,00:00:00,60850.0000000,62250.0000000,60500.0000000,62210.0000000,444
11/10/06,00:00:00,62100.0000000,62127.0000000,61000.0000000,61900.0000000,386
12/10/06,00:00:00,61300.0000000,61950.0000000,60773.0000000,61850.0000000,178
13/10/06,00:00:00,62210.0000000,62546.0000000,62050.0000000,62182.0000000,219
16/10/06,00:00:00,62182.0000000,62201.0000000,60950.0000000,61198.0000000,242
17/10/06,00:00:00,61501.0000000,61863.0000000,59550.0000000,59559.0000000,558
18/10/06,00:00:00,59800.0000000,60700.0000000,59001.0000000,60600.0000000,702
19/10/06,00:00:00,60500.0000000,61353.0000000,60000.0000000,61353.0000000,198
20/10/06,00:00:00,61600.0000000,61853.0000000,61001.0000000,61610.0000000,995
23/10/06,00:00:00,61800.0000000,63300.0000000,61800.0000000,63000.0000000,1327
24/10/06,00:00:00,62500.0000000,62600.0000000,60005.0000000,60320.0000000,1403
25/10/06,00:00:00,60600.0000000,61600.0000000,60200.0000000,61150.0000000,2526
26/10/06,00:00:00,61300.0000000,62600.0000000,60901.0000000,61400.0000000,783
27/10/06,00:00:00,61100.0000000,61219.0000000,60436.0000000,61049.0000000,249
30/10/06,00:00:00,60980.0000000,61107.0000000,59265.0000000,59300.0000000,469
31/10/06,00:00:00,59995.0000000,60801.0000000,59350.0000000,60574.0000000,377
01/11/06,00:00:00,60600.0000000,61650.0000000,60600.0000000,61650.0000000,493
02/11/06,00:00:00,61699.0000000,61699.0000000,60608.0000000,60833.0000000,455
03/11/06,00:00:00,60931.0000000,61550.0000000,60931.0000000,61300.0000000,95
07/11/06,00:00:00,61600.0000000,62570.0000000,61600.0000000,62140.0000000,1809
08/11/06,00:00:00,62600.0000000,63199.0000000,61700.0000000,62844.0000000,952
09/11/06,00:00:00,62999.0000000,64270.0000000,62999.0000000,64200.0000000,1276
10/11/06,00:00:00,64200.0000000,64289.0000000,63501.0000000,64100.0000000,325
13/11/06,00:00:00,64300.0000000,64739.0000000,64000.0000000,64317.0000000,240
14/11/06,00:00:00,64477.0000000,64499.0000000,63150.0000000,63450.0000000,518
15/11/06,00:00:00,63997.0000000,64500.0000000,63997.0000000,64399.0000000,131
16/11/06,00:00:00,64500.0000000,65998.0000000,64017.0000000,65750.0000000,720
17/11/06,00:00:00,65200.0000000,66525.0000000,65020.0000000,66300.0000000,841
20/11/06,00:00:00,66500.0000000,66700.0000000,64852.0000000,65000.0000000,548
21/11/06,00:00:00,65195.0000000,66186.0000000,65084.0000000,65660.0000000,376
22/11/06,00:00:00,65850.0000000,66300.0000000,65606.0000000,65951.0000000,396
23/11/06,00:00:00,66250.0000000,66499.0000000,65871.0000000,65871.0000000,366
24/11/06,00:00:00,66125.0000000,66300.0000000,65809.0000000,66080.0000000,119
27/11/06,00:00:00,66200.0000000,66725.0000000,65600.0000000,65690.0000000,604
28/11/06,00:00:00,65605.0000000,65925.0000000,64851.0000000,65310.0000000,637
29/11/06,00:00:00,66000.0000000,66149.0000000,65610.0000000,66149.0000000,153
30/11/06,00:00:00,66149.0000000,66275.0000000,65675.0000000,65850.0000000,331
01/12/06,00:00:00,65706.0000000,66450.0000000,65200.0000000,65505.0000000,1011
04/12/06,00:00:00,65810.0000000,65874.0000000,65175.0000000,65825.0000000,501
05/12/06,00:00:00,65200.0000000,66249.0000000,65200.0000000,65856.0000000,642
06/12/06,00:00:00,65965.0000000,69300.0000000,65811.0000000,69250.0000000,3431
07/12/06,00:00:00,69450.0000000,72301.0000000,69132.0000000,71731.0000000,3212
08/12/06,00:00:00,71014.0000000,74900.0000000,70900.0000000,74900.0000000,1457
11/12/06,00:00:00,74114.0000000,77480.0000000,74114.0000000,75001.0000000,3715
12/12/06,00:00:00,75700.0000000,77000.0000000,75700.0000000,76405.0000000,1294
13/12/06,00:00:00,77000.0000000,77775.0000000,74720.0000000,77600.0000000,1576
14/12/06,00:00:00,78600.0000000,80000.0000000,77700.0000000,80000.0000000,870
15/12/06,00:00:00,80100.0000000,80599.0000000,79400.0000000,79777.0000000,758
18/12/06,00:00:00,79677.0000000,82775.0000000,78000.0000000,82620.0000000,2951
19/12/06,00:00:00,82520.0000000,83600.0000000,80610.0000000,81502.0000000,2157
20/12/06,00:00:00,82500.0000000,84194.0000000,81700.0000000,84100.0000000,2303
21/12/06,00:00:00,84100.0000000,84980.0000000,83555.0000000,84599.0000000,2017
22/12/06,00:00:00,84599.0000000,84899.0000000,83002.0000000,83818.0000000,1212
25/12/06,00:00:00,83000.0000000,83800.0000000,82453.0000000,82900.0000000,1030
26/12/06,00:00:00,83050.0000000,83474.0000000,82630.0000000,83100.0000000,1289
27/12/06,00:00:00,82931.0000000,86299.0000000,82850.0000000,86299.0000000,2879
28/12/06,00:00:00,87108.0000000,91800.0000000,87108.0000000,91700.0000000,3085
29/12/06,00:00:00,93350.0000000,96000.0000000,92010.0000000,94900.0000000,1379
09/01/07,00:00:00,90000.0000000,92000.0000000,83944.0000000,84701.0000000,3351
10/01/07,00:00:00,85421.0000000,86999.0000000,80000.0000000,84200.0000000,4837
11/01/07,00:00:00,83777.0000000,89898.0000000,83450.0000000,88500.0000000,5280
12/01/07,00:00:00,87708.0000000,89500.0000000,86800.0000000,88150.0000000,3655
15/01/07,00:00:00,89410.0000000,91300.0000000,89410.0000000,91184.0000000,3983
16/01/07,00:00:00,91368.0000000,96746.0000000,91350.0000000,96007.0000000,9161
17/01/07,00:00:00,96008.0000000,98888.0000000,91079.0000000,93553.0000000,11664
18/01/07,00:00:00,95999.0000000,96505.0000000,91260.0000000,91260.0000000,6644
19/01/07,00:00:00,91260.0000000,92676.0000000,89553.0000000,92150.0000000,3497
22/01/07,00:00:00,93566.0000000,95000.0000000,92700.0000000,94000.0000000,3730
23/01/07,00:00:00,93302.0000000,94542.0000000,92450.0000000,93057.0000000,4160
24/01/07,00:00:00,93744.0000000,93744.0000000,92000.0000000,92465.0000000,1689
25/01/07,00:00:00,92500.0000000,95377.0000000,92500.0000000,94998.0000000,4693
